job_id,umap_x,umap_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3899541579,24.115654,-3.7882445,114400.0,Mid-Senior level,Part-time,TX,Southwest,4.3478260869565215,0,Infusion Nurse Supervisor
3901948110,-1.8012974,-11.429118,100000.0,Mid-Senior level,Full-time,AZ,Southwest,,0,Project Manager
3905366388,-12.082614,13.237194,106000.0,Mid-Senior level,Full-time,MN,Midwest,,0,Commissioning Software Integration Engineer
3898173836,17.730919,-10.72825,54080.0,Entry level,Contract,MN,Midwest,,0,Payroll Specialist
3889137958,6.153901,5.6358495,132800.0,Mid-Senior level,Full-time,IL,Midwest,,0,Workday Certified Project Manager – Midwest MU
3904410424,13.553252,-11.498606,105000.0,Mid-Senior level,Full-time,AZ,Southwest,0.32854209445585214,0,Executive Operations Manager
3903825697,-3.4976556,0.24150619,41600.0,Entry level,Full-time,IN,Midwest,,0,CNA
3902876601,-3.4542065,8.445211,150000.0,Mid-Senior level,Full-time,CA,West,,0,Insurance Defense Associate Attorney - Hybrid Schedule
3904987565,-0.9625078,0.5364668,37190.4,Entry level,Full-time,PA,Northeast,,0,Production Worker - MTP
3887707035,-16.910318,-8.068507,76960.0,Associate,Contract,NJ,Northeast,25.287356321839084,0,Product Designer
3902752795,-13.783734,4.9077473,255500.0,Mid-Senior level,Full-time,NY,Northeast,3.7383177570093453,0,"Global Lead, Mobile and Reach Partnerships"
3891251395,12.641533,-6.238359,57200.0,Entry level,Full-time,CA,West,,0,Engineering Technician
3901943133,13.246755,13.544426,88400.0,Associate,Full-time,GA,Southeast,,0,Account Manager
3902845606,13.292798,-17.483171,91500.0,Mid-Senior level,Full-time,MD,Northeast,,0,Program Financial Analyst
3901350144,12.562821,-17.23975,135200.0,Mid-Senior level,Contract,DC,Northeast,15.686274509803921,0,Financial Analyst – Corporate Reporting
3884435023,12.621553,-18.390106,112500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Senior Business Systems Analyst
3891066900,12.946433,-16.893425,124800.0,Mid-Senior level,Full-time,TX,Southwest,,0,Financial Planning Analyst
3895527290,14.44025,-4.691802,81450.0,Associate,Full-time,NY,Northeast,,0,Elementary Special Education Teacher
3904392108,-13.268642,4.2485194,57200.0,Mid-Senior level,Full-time,CA,West,,0,Shift Leader -  3094
3899522302,23.001976,10.329642,56680.0,Associate,Contract,CA,West,37.77777777777778,0,Data Analyst
3901941547,6.3013353,-14.362493,84583.2,Mid-Senior level,Contract,CA,West,,0,Automotive Technician Instructor
3904989695,10.937221,-2.5769324,39624.0,Mid-Senior level,Full-time,TN,Southeast,,0,Retail Stocking Supervisor
3901354839,7.6954765,2.5027325,83200.0,Entry level,Full-time,FL,Southeast,,0,Clinical Research Coordinator - RN
3903821502,0.96158725,0.68717754,50180.0,Entry level,Full-time,NY,Northeast,,0,Property Administrator
3901907936,7.8973694,-15.912993,48880.0,Associate,Contract,FL,Southeast,,0,Office Manager
3885827656,-4.6695204,-0.44341052,62400.0,Entry level,Full-time,IL,Midwest,,0,Maintenance Technician-2nd Shift
3906256204,-3.1630802,15.318233,53040.0,Entry level,Part-time,NJ,Northeast,,0,Teller I (20 Hours Weekly) - Hawthorne
3904389900,14.096583,-11.435158,192000.0,Mid-Senior level,Full-time,AZ,Southwest,,0,Senior ASIC / FPGA Design Engineer
3900961395,-14.087668,4.3976283,95100.0,Mid-Senior level,Full-time,TN,Southeast,,0,"Oracle NetSuite - Business Development Manager - Nashville, TN - People leader role"
3902760264,0.75544864,-7.0809293,122133.96,Entry level,Full-time,CO,West,,0,Speech Language Pathologist
3898173249,0.7966801,-5.7623153,72500.0,Entry level,Full-time,CA,West,,0,Time and Attendance Support Coordinator
3903820771,-13.283561,4.2482624,36400.0,Mid-Senior level,Full-time,CO,West,,0,Customer Experience Lead - Briargate
3888999886,9.22124,-9.047049,160700.0,Mid-Senior level,Full-time,CA,West,,0,"Senior Manager, Market Research"
3901372812,5.244106,5.280704,46144.8,Mid-Senior level,Full-time,IL,Midwest,,0,Retail Assistant Store Manager (Full Time) - CHICAGO PREMIUM OUTLET
3884936198,7.780477,13.359502,60000.0,Mid-Senior level,Full-time,WA,West,,0,Business Manager (Kitchen) NF-04 Texas Roadhouse
3888498518,0.84374094,-6.627385,106794.0,Entry level,Full-time,CA,West,,0,Occupational Therapist
3900098085,7.8787208,3.4539237,98800.0,Entry level,Full-time,TN,Southeast,15.151515151515152,0,"Clinical Research Associate I or II, Global Clinical Research"
3891073638,-3.226058,-4.984298,45760.0,Associate,Full-time,WA,West,,0,Leasing Professional
3904936933,8.353959,-6.1428576,265900.0,Director,Full-time,GA,Southeast,,0,Senior Commercial Architect
3895543374,1.26089,-7.163473,96725.0,Entry level,Full-time,CA,West,,0,Environmental Occupational Safety and Health Professional
3904728340,-4.5239763,7.3767653,147500.0,Mid-Senior level,Full-time,CA,West,,0,Family Nurse Practitioner or Physician Assistant - Sign-On Bonus Available
3889127654,-3.9469612,5.9904714,97125.6,Mid-Senior level,Full-time,UT,West,,0,Echo/Vascular Tech I
3901959302,23.462887,4.281246,36400.0,Mid-Senior level,Part-time,NY,Northeast,,0,Sales Supervisor - Part Time
3902744634,0.88991123,-6.787793,106048.8,Entry level,Full-time,CO,West,,0,Ultrasound Technician Perinatal
3885821905,6.179788,5.580091,142500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Tax Manager - CPA
3905347393,1.8427591,2.2232325,69326.4,Entry level,Full-time,NY,Northeast,,0,Provider Relations Liaison
3899534266,0.5505093,0.797531,44657.6,Entry level,Full-time,PA,Northeast,,0,Forklift Operator (Day Shift/Windsor St.) - $21.47/hour
3903836166,-17.05973,-8.218372,57500.0,Entry level,Full-time,TX,Southwest,,0,CAD Designer
3906254494,6.7276416,1.1972073,55972.8,Entry level,Full-time,VA,Southeast,,0,Smokeless Helper - Legacy NC
3891016509,9.958074,8.551498,160000.0,Mid-Senior level,Full-time,IL,Midwest,,0,IT Architect/Automation-78646
3884430719,7.3204527,-16.035755,62400.0,Associate,Contract,DC,Northeast,13.88888888888889,0,Staff Accountant
3899524449,3.9497814,-8.986512,71500.0,Entry level,Full-time,MA,Northeast,7.6923076923076925,0,Client Success Manager (PR-1258349:MAS)
3905879207,-0.96297723,0.5364646,37107.2,Entry level,Full-time,CT,Northeast,,0,"AR/AP Clerk , Assoc"
3888800246,3.36805,8.382707,122500.0,Mid-Senior level,Full-time,MA,Northeast,,0,"Manager, Laboratory Medicine (Hematology Lab)"
3898157500,9.889528,7.883269,72800.0,Mid-Senior level,Full-time,IL,Midwest,,0,Industrial Electrician
3889445618,3.9140916,8.496483,87500.0,Mid-Senior level,Full-time,NY,Northeast,,0,Assistant General Manager - Nightlife
3905248492,8.317863,-13.576973,67600.0,Mid-Senior level,Contract,FL,Southeast,,0,Manual Tester
3902865530,6.2757554,-14.33935,62400.0,Mid-Senior level,Contract,CA,West,,0,Executive Assistant
3903827809,-4.301758,7.8405514,205000.0,Mid-Senior level,Full-time,CA,West,,0,Emergency Veterinarian - San Diego
3887858543,-3.554569,6.4843717,84956.5,Mid-Senior level,Full-time,CA,West,,0,Packaging Production Artist
3901947165,-6.8801284,-5.239997,60780.0,Entry level,Full-time,CA,West,,0,Sales Development Representative - June 2024
3906259096,20.86245,0.3047297,40248.0,Associate,Full-time,IN,Midwest,,0,MitraClip Specialist I - 2nd Shift
3887586980,10.98968,-14.181836,120000.0,Mid-Senior level,Full-time,TN,Southeast,8.333333333333332,1,Regional Sales Manager (Office Furniture)
3902935009,13.398119,4.550722,45000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Administrative Assistant
3902349892,8.045726,-5.9791274,190000.0,Director,Full-time,MA,Northeast,,0,"Principal, Technology Strategy"
3904366500,14.094078,-11.462718,92500.0,Mid-Senior level,Full-time,OK,Southwest,,0,Senior Internal Auditor
3902844115,13.539408,3.953092,70720.0,Mid-Senior level,Full-time,MD,Northeast,,0,Research Associate II (Flow)
3905665672,10.647453,-13.609558,185120.0,Mid-Senior level,Full-time,TX,Southwest,,1,Remote Licensed Psychiatric Nurse Practitioner
3904393545,12.039393,-2.342115,68640.0,Entry level,Contract,MD,Northeast,12.5,0,NOC Technician
3906076103,-12.1256075,13.248623,110000.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Software Team Lead
3900954250,-4.9437766,-4.049969,55120.0,Entry level,Full-time,OR,West,,0,Accounts Payable
3904094346,0.4978812,-10.5044,50000.0,Associate,Full-time,NY,Northeast,,0,Sales Support Representative
3906249800,10.553893,-14.539965,109200.0,Mid-Senior level,Contract,OH,Midwest,,1,Portfolio Operations Specialist Level 2
3903451447,6.0921307,9.008386,71000.0,Mid-Senior level,Full-time,LA,Southeast,13.793103448275861,0,Sales Center Manager
3900955827,5.913815,-23.590588,59500.0,Internship,Full-time,MA,Northeast,7.142857142857142,0,"2024 Intern - Raytheon Receiver, Exciter and Back-End Processing Electrical Engineer - Onsite"
3904380872,-1.7964559,-11.301515,72000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Branch Manager
3905236931,10.311075,7.943256,70000.0,Mid-Senior level,Full-time,MN,Midwest,,0,Buyer
3902785743,0.8119701,-5.75279,67121.59999999999,Entry level,Full-time,CA,West,,0,Vacation Relief Lab Technician 
3885825647,0.39655963,13.881937,80000.0,Entry level,Full-time,TX,Southwest,,0,Construction Estimator for a Growing Company - Construction
3903833635,0.45866418,13.77293,70000.0,Entry level,Full-time,TX,Southwest,,0,Personal Injury Paralegal - Medical Experience
3902882159,-3.2961018,-4.9909267,53040.0,Associate,Full-time,CA,West,,0,Air Export Agent
3904981981,24.198523,-3.8707,41600.0,Entry level,Part-time,TX,Southwest,,0,SCUBA Instructor/Assistant - TASK Worker
3905343124,13.223473,-18.198893,74720.0,Associate,Full-time,HI,West,,0,Financial Management Analyst
3903871483,-7.735515,4.003931,38292.8,Entry level,Full-time,NC,Southeast,,0,Sanitation Associate
3903827315,0.70249516,2.2686946,350000.0,Entry level,Full-time,NY,Northeast,,0,Consumer Products Associate - Mid-Level
3889102293,17.761335,-10.684948,33280.0,Entry level,Contract,KS,Midwest,,0,Program Coordinator
3884436836,7.7561197,3.127696,111280.0,Entry level,Full-time,NC,Southeast,9.090909090909092,0,Rotary Assembler - 1st Shift
3901356132,4.2543435,8.850685,46280.0,Mid-Senior level,Full-time,NH,Northeast,,0,Floating Customer Service Manager
3903448299,8.488092,-15.123436,57200.0,Mid-Senior level,Contract,MD,Northeast,8.0,0,Recruiter 
3903860036,2.9351969,16.468222,111280.0,Mid-Senior level,Full-time,IL,Midwest,,0,Sr. Mechanical Engineer
3904938490,-8.334989,14.318307,195000.0,Director,Full-time,MA,Northeast,,1,"Senior Director, Corporate Accounting and Global Consolidations (Remote)"
3902758637,4.858926,-2.2264955,156000.0,Entry level,Part-time,WA,West,,0,Dental Hygienist
3903831845,1.9439454,-7.088161,75233.6,Entry level,Full-time,CA,West,,0,Service Desk Technician II
3905811258,9.123469,-8.944618,234000.0,Mid-Senior level,Full-time,CA,West,,0,"Security Senior Manager -CMT(Telecommunications, Media, High Tech)"
3891013790,9.715795,-15.303946,93600.0,Associate,Contract,IL,Midwest,,0,Video Editor
3887710180,0.8971453,12.584001,35360.0,Entry level,Full-time,TX,Southwest,,0,Full-Time Dietary Aide
3899541413,7.298751,-16.075241,49504.0,Associate,Contract,NJ,Northeast,16.129032258064516,0,Laboratory Assistant
3904364642,7.810833,-10.446528,100000.0,Associate,Full-time,NY,Northeast,7.5,0,Account Specialist Manager
3901353178,8.621884,-15.967868,33948.0,Mid-Senior level,Contract,MA,Northeast,,0,Nurse - RN - NICU
3900955065,-3.254298,8.511538,121056.0,Mid-Senior level,Full-time,CA,West,,0,REGISTERED NURSE - **La Selva Residential**
3902752898,10.781292,-2.7053585,41600.0,Mid-Senior level,Full-time,TN,Southeast,,0,CSR/Dispatch Coordinator - Dedicated Transportation
3901977387,12.202181,-7.6867204,102500.0,Mid-Senior level,Full-time,NC,Southeast,,0,Manufacturing Engineer
3886467242,0.84531915,2.3620882,114400.0,Entry level,Full-time,NY,Northeast,,0,Dental Hygienist - choose your own schedule
3903429255,6.0025644,5.498441,107500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Construction Project Manager
3885870163,1.9506685,-4.588422,48401.6,Entry level,Full-time,CA,West,,0,Electrical Assembler II - Avionics
3904363460,-3.784683,-11.179501,84967.99999999999,Mid-Senior level,Full-time,CO,West,,0,Welder Operations Technician II or Senior
3904950307,12.899571,-10.819997,142126.4,Mid-Senior level,Full-time,TX,Southwest,,0,Redwood IT Consultant
3891074701,8.412544,-6.301655,155000.0,Director,Full-time,WA,West,,0,Plant Manager
3901367810,1.5120373,-4.0043464,40040.0,Entry level,Full-time,CA,West,,0,Automotive Detailer - Car Washer - Downey
3888405748,11.128842,-15.059368,50960.0,Entry level,Full-time,KS,Midwest,,1,Full Cycle Medical Biller
3888495909,0.9950688,1.9350903,97760.0,Entry level,Full-time,PA,Northeast,,0,"Sonographer - Outpatient, FT Days"
3905251223,17.294888,-23.194563,38979.2,Entry level,Temporary,CA,West,,0,Temporary Sales Associate- TOMMY HILFIGER
3904514042,0.77436936,2.3374486,125000.0,Entry level,Full-time,NY,Northeast,,0,SDET
3895540768,-3.142768,7.6521363,90000.0,Mid-Senior level,Full-time,CA,West,,0,Human Resource Generalist
3905300134,12.995345,9.912939,120100.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Financial Services Risk Management, Structured Finance - Transactions, Senior"
3902850304,15.506226,9.785576,132500.0,Director,Full-time,CA,West,,0,Director of Rehabilitation
3884844553,-14.108857,20.534695,35360.0,Internship,Internship,CA,West,5.263157894736842,0,Climate Sustainability Intern
3905329209,8.542985,19.601303,117500.0,Associate,Part-time,GA,Southeast,,0,"Associate, Global Transaction Tax - Multiple Locations Summer 2024"
3905879146,-3.965004,-11.274088,165000.0,Mid-Senior level,Full-time,CA,West,,0,Senior Litigation Associate
3888010944,20.738085,0.5846922,60320.0,Associate,Full-time,IL,Midwest,,0,Price Quote Specialist
3904403077,6.705701,23.473703,110800.0,Mid-Senior level,Other,VA,Southeast,,0,Business Solutions Developer III
3884931561,15.711581,-1.1084534,41412.8,Entry level,Full-time,WI,Midwest,,0,Pump Mechanic/Assembler - 2nd shift ($21.91+/hr.)
3898177599,7.914003,3.4985104,53040.0,Entry level,Full-time,VA,Southeast,23.076923076923077,0,Payroll Coordinator
3891091657,1.8391831,-10.434015,101400.0,Mid-Senior level,Full-time,CA,West,20.0,0,Manager Supply Planning
3904580065,-15.128176,13.507134,125000.0,Entry level,Full-time,NY,Northeast,15.384615384615385,0,Python/C++ Developer
3895810794,-3.9539647,5.9732704,96959.2,Mid-Senior level,Full-time,CO,West,,0,Registered Nurse Critical Care Float Pool
3889754788,13.683563,-11.235812,110000.0,Mid-Senior level,Full-time,TX,Southwest,14.893617021276595,0,Application Support Engineer
3903838585,12.872221,-6.2359724,122500.0,Entry level,Full-time,CA,West,,0,Front End Development Engineer
3904382350,12.307629,-18.013136,74550.0,Mid-Senior level,Full-time,CA,West,,1,Equity in Procurement Analyst
3904710126,11.333122,-14.578405,150000.0,Mid-Senior level,Full-time,MD,Northeast,,1,Principal Research Associate – AI/AN and NHPI - Remote
3902746755,-2.9152608,6.4987035,67280.0,Mid-Senior level,Full-time,CA,West,,0,Resident/Fellow Physician - Keck Family Medicine Residency - Full Time 8 Hour Days (Exempt) (Non-Union)
3891072725,-4.0345964,-11.336966,72500.0,Mid-Senior level,Full-time,WA,West,,0,Senior Buyer
3904097636,-18.667334,-0.21371752,112320.0,Mid-Senior level,Contract,IL,Midwest,,0,Product Development Scientist
3904390399,13.122674,2.9888122,124575.0,Mid-Senior level,Full-time,NH,Northeast,,0,Systems Admin Sr
3905202012,15.91638,4.0161242,53000.0,Entry level,Full-time,NY,Northeast,,0,SOCIAL WORKER
3903846117,9.805332,7.146363,35544.0,Mid-Senior level,Full-time,MN,Midwest,,0,MRI Travel Rad Technologist - Job Id: JO03721134
3894299633,-4.070348,-11.375553,91765.5,Mid-Senior level,Full-time,CA,West,,0,Senior Procurement Administrator
3894296871,-8.308582,14.812387,141000.0,Director,Full-time,VA,Southeast,,0,"Director, Business Process Standardization"
3902359736,-7.4973273,-5.071781,42640.0,Entry level,Full-time,WA,West,,0,Administrative Coordinator
3902757585,10.311381,-8.337291,90000.0,Mid-Senior level,Full-time,MS,Southeast,11.11111111111111,0,Staff Quantity Surveyor
3905310362,0.44310847,13.554014,60153.600000000006,Entry level,Full-time,AZ,Southwest,,0,Lending Services Documentation Preparations Specialist
3904969273,-6.3769274,-0.91555154,47500.0,Entry level,Full-time,IL,Midwest,17.391304347826086,0,Associate Account Manager
3899527795,-7.7977767,14.515999,210000.0,Director,Full-time,NY,Northeast,24.074074074074073,0,Director of Infrastructure
3901691499,-6.360959,0.5381396,41600.0,Entry level,Full-time,OH,Midwest,,0,Server
3885834185,0.73678285,2.1751168,135200.0,Entry level,Full-time,NY,Northeast,,0,Speech Language Pathologist - School Based
3888828144,6.062799,9.04082,85000.0,Mid-Senior level,Full-time,VA,Southeast,10.0,0,Assistant Project Manager - Top 500 ENR - NoVA
3904393140,10.349381,-8.2948475,97500.0,Mid-Senior level,Full-time,GA,Southeast,7.142857142857142,0,Healthcare Account Executive
3900962710,9.104124,-8.568507,82500.0,Associate,Full-time,CA,West,,0,Senior Accountant - Professional GROWTH opportunity! 
3903814036,0.009971256,3.6359549,39000.0,Entry level,Full-time,NY,Northeast,,0,Retail Salesperson
3904086119,-18.696589,-0.17594516,198000.0,Mid-Senior level,Full-time,CA,West,,0,"Senior Applied Scientist, Conversational AI ModEling and Learning"
3906253608,-3.0993044,15.381317,59280.0,Entry level,Part-time,NY,Northeast,,0,Teller I (Chinatown) Preferred Bilingual Mandarin- 20 Hours
3905378167,8.498664,14.282491,135000.0,Mid-Senior level,Full-time,CA,West,,0,Plant Manager
3904924690,8.602389,-8.448199,90650.0,Mid-Senior level,Full-time,MN,Midwest,,0,Senior Marketing Specialist
3905338365,8.968757,14.242612,150000.0,Mid-Senior level,Full-time,CA,West,,0,Account Manager - Technology Company
3904383644,23.084955,4.506395,140400.0,Mid-Senior level,Part-time,DC,Northeast,,0,HUMINT Instructor
3904089058,8.488869,-6.3985286,213350.0,Director,Full-time,WA,West,,0,"Principal Product Mgr, Tech, AWS Kinesis"
3889745432,13.017511,-7.4261723,135000.0,Mid-Senior level,Full-time,VA,Southeast,36.36363636363637,0,Embedded Linux Engineer
3904724902,-7.487519,6.902958,61360.0,Associate,Contract,RI,Northeast,,0,E-Commerce Asset Specialist [74526]
3899521995,3.9506922,8.544801,80000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Advertising Operations Manager
3894865371,-2.8048084,6.9555326,66539.2,Mid-Senior level,Full-time,WY,West,,0,"Labor 4 (Rock Springs, WY)"
