job_id,pca_x,pca_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3884439918,-1.3135903890830425,-1.8258278444075098,28080.0,Entry level,Full-time,CA,West,,0,Junior Groomer
3884439919,-1.6914445893929373,-0.9293485980806103,39520.0,Entry level,Full-time,IN,Midwest,,0,Pharmacy Service Technician
3884440070,-1.0186718579291645,-0.45215802598866,87500.0,Entry level,Full-time,FL,Southeast,,0,Paralegal (139824)
3884440074,2.056604623577684,1.4677919887907567,187500.0,Mid-Senior level,Full-time,OH,Midwest,14.285714285714285,0,Engineering Manager (hardware design & electronics req Relo Columbus)
3884440104,0.5700900139093613,1.0077438284690585,121794.0,Mid-Senior level,Full-time,NY,Northeast,,0,Sr Programmer Analyst Oracle EBS
3884440140,-1.0942745398169558,-0.8428717790523449,64450.0,Entry level,Full-time,MO,Midwest,,0,Measurement Tech Analyst
3884440201,2.4997166852461605,-1.48465254524184,69680.0,Associate,Full-time,OR,West,20.0,0,Medical Coder
3884440285,-0.09991012528056972,-1.5268983228274446,27936.0,Mid-Senior level,Contract,MA,Northeast,,0,Surgical Technologist - Tech
3884440307,-0.8833168847088803,-1.46203036886177,55000.0,Entry level,Full-time,PA,Northeast,,0,Junior Accountant
3884440328,2.6599421856495633,-1.9237069321260452,62400.0,Associate,Full-time,TX,Southwest,17.77777777777778,0,Benefits Coordinator
3884440397,-1.9193993433589,-0.9977130656909277,32240.0,Entry level,Full-time,IN,Midwest,,0,Custodian
3884440398,-1.514133339215626,-0.5783949052823639,40133.600000000006,Entry level,Full-time,CA,West,,0,Custodian
3884440400,3.6074843954404967,-2.5664233352434005,72800.0,Mid-Senior level,Contract,MD,Northeast,9.433962264150944,0,Ethics Program Analyst
3884440478,1.9405702310188095,-0.5489111102549245,114400.0,Mid-Senior level,Contract,OR,West,,0,Project/Program Manager III
3884440517,3.2076690769465563,-5.260374704181597,52000.0,Internship,Internship,IL,Midwest,18.367346938775512,0,Field Application Engineer Intern
3884440568,1.482910112528315,0.9169667692800708,109387.2,Mid-Senior level,Full-time,OH,Midwest,,0,Hybrid - Data & Analytics Manager (Information Technology Manager 1)
3884440599,2.9633487210863283,0.0517069454780475,69000.0,Mid-Senior level,Full-time,FL,Southeast,20.0,0,Senior Accountant
3884440607,0.25519983764164733,0.12115109535071968,146300.0,Entry level,Full-time,DC,Northeast,,0,Engineer (FAA) (All Levels)
3884440612,-2.091730529811419,-2.5734832000138694,35360.0,Entry level,Part-time,CA,West,,0,"Sales Associate, Part-Time - The Promenade at Westlake"
3884440656,4.022593086858433,-1.8067688800690145,166400.0,Mid-Senior level,Part-time,WI,Midwest,18.0327868852459,1,Part-Time Project Change Manager
3884440663,0.5251147091148484,1.0020657940919058,130000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Data Warehouse Architect
3884440668,0.43815806594286444,2.4140726044150735,166500.0,Mid-Senior level,Full-time,CA,West,,0,"Senior Vice President, Business Development - Sales"
3884440724,0.8741829902245906,0.7658209387646577,84000.0,Director,Temporary,CA,West,,0,Summer Camp Director 
3884440818,3.854439323302658,1.311450731977967,134754.0,Director,Full-time,CA,West,8.823529411764707,0,"Assistant Director, Legislation and Governmental Affairs"
3884440867,8.157118360153635,-0.5354154250182751,145000.0,Mid-Senior level,Full-time,TX,Southwest,44.11764705882353,0,Senior Software Engineer
3884441006,3.311303031278263,-1.8634515458876915,73500.0,Associate,Full-time,NY,Northeast,18.75,0,Audio Visual Technician
3884441051,0.6442640021500055,0.13836303295451696,137500.0,Entry level,Full-time,NY,Northeast,4.545454545454546,0,Commercial BDR Manager
3884441085,-1.0321015022747821,-2.4604907611035105,39520.0,Entry level,Contract,DE,Northeast,,0,Nurse - LPN - LTC
3884441131,4.764770973082482,-1.2208523500799175,100445.0,Mid-Senior level,Full-time,CA,West,30.0,0,Business Analyst II
3884441168,-0.4110056089339789,-3.1707226656868372,35360.0,Entry level,Contract,FL,Southeast,,0,Loan Servicing Representative
3884441181,3.943078531263829,-1.2727194163662283,119397.6,Associate,Full-time,CA,West,24.390243902439025,0,CMP Manufacturing Engineer
3884441183,-0.40047302169520627,0.4135555410976477,116625.6,Associate,Full-time,CA,West,,0,Registered Nurse (RN) – Breast Surgical Oncology Clinic  - $40.00-$63.00 / hour - Full Time - Enjoy up to a $10k Sign-on Bonus*
3884441201,1.1339227212157985,0.001356121471496784,172500.0,Associate,Full-time,CO,West,6.666666666666667,0,Real Estate Attorney
3884441202,2.9549102779776044,0.8404612627999735,156880.435,Mid-Senior level,Full-time,CA,West,17.391304347826086,0,Manager of Health Analytics
3884441203,-1.335019149093809,-0.37273404101846824,55816.8,Entry level,Full-time,CA,West,,0,Claims Customer Service Representative I
3884441210,-0.11677381405006389,1.9462097068821023,135000.0,Mid-Senior level,Full-time,WA,West,,0,D365 Functional Lead - F&O
3884441232,3.436843105269733,-0.6320171551398164,171600.0,Mid-Senior level,Contract,IL,Midwest,11.76470588235294,0,Senior UI/UX Engineer (Hybrid)
3884441278,0.9150542578768774,-1.3778532272560104,46800.0,Associate,Full-time,VA,Southeast,11.11111111111111,0,Electrical Assembler
3884441297,2.0330203945452388,-2.704271111300015,104000.0,Entry level,Contract,MO,Midwest,10.0,0,Software Tester
3884441321,-1.7786771542187174,-0.5895793476292306,49108.8,Entry level,Full-time,TN,Southeast,,0,Sterile Processing Technician III
3884441348,-1.3568743835340704,-0.7665504481940297,57137.6,Entry level,Full-time,OH,Midwest,,0,Mental Health LPN Full Time – HIRING INCENTIVE $1000
3884441379,-0.5016971767540287,0.01700004207702998,44980.0,Associate,Full-time,NY,Northeast,,0,Assistant Grocery Team Leader-Binghamton #237
3884441417,4.273579652954609,1.403702037441128,183500.0,Mid-Senior level,Full-time,CA,West,7.6923076923076925,0,"Senior Manager, Data and Science"
3884441438,1.387558240074885,-0.9834653364294148,83200.0,Mid-Senior level,Contract,IA,Midwest,,0,IT Contract Manager
3884441442,2.0624779938709072,-3.9467537020677286,41496.0,Entry level,Temporary,NY,Northeast,20.408163265306122,0,Ground Operations Crew
3884441546,-0.307132277986771,1.415650050110688,67080.0,Mid-Senior level,Full-time,CO,West,,0,Lead Sleep Technologist
3884441547,-1.6811879618935182,-2.313411394511882,61000.0,Entry level,Part-time,MA,Northeast,,0,Echocardiographer
3884441553,8.04365322556092,-4.986164310854613,80080.0,Mid-Senior level,Contract,MI,Midwest,38.50267379679144,0,Data Analyst - Expert with Excel
3884441621,0.8429573251483672,2.1580116765940662,72500.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Senior Manager, Marketing Syracuse University"
3884441744,-1.1618039469318835,-0.19178843808388468,77208.295,Entry level,Full-time,CT,Northeast,,0,Quality Assurance Coordinator
3884441874,-1.3733232605744161,-1.6514542594701052,66740.0,Entry level,Part-time,CA,West,,0,"Program Manager, Severe Behavior Services"
3884442008,3.6368497573627394,-1.1203337675734326,119397.6,Associate,Full-time,CA,West,25.925925925925924,0,Design Integration Engineer
3884442062,0.9467773447052721,-3.0899587983267818,57200.0,Entry level,Contract,CO,West,7.142857142857142,0,Design Technician
3884442091,0.1566392087087541,-2.8568191777472944,32240.0,Entry level,Full-time,WI,Midwest,8.333333333333332,0,Junior Account Executive
3884442164,2.479488112486706,1.5626632596935228,145000.0,Mid-Senior level,Full-time,WI,Midwest,5.88235294117647,0,"Senior Manager, Accounting"
3884442175,0.36544423005664317,-1.2121681339212578,56000.0,Entry level,Full-time,CA,West,14.285714285714285,0,Sports-Minded Sales Representative
3884442235,-1.6229442972815364,-0.39841921042431094,74339.2,Entry level,Full-time,OH,Midwest,,0,Technical Medical Specialist - 20068644
3884442252,0.9140018366137816,-1.417658928467183,44720.0,Associate,Full-time,GA,Southeast,12.5,0,Press Operator
3884442267,0.2231795072029415,1.1985763808454213,114138.0,Mid-Senior level,Full-time,CA,West,,0,INFORMATION TECHNOLOGY SPECIALIST II
3884442278,1.4534088161898677,1.0392526925869237,87500.0,Mid-Senior level,Full-time,NY,Northeast,4.166666666666666,0,Leisure Sales Manager
3884442424,-0.5416883495774721,0.7063307917637209,69149.59999999999,Mid-Senior level,Full-time,IL,Midwest,,0,Emergency Room Nurse
3884442536,2.0223323399921367,0.7651035075267297,115000.0,Mid-Senior level,Full-time,TX,Southwest,12.5,0,Tax Manager
3884442638,7.087552073505279,-3.716094725357274,135200.0,Mid-Senior level,Contract,CO,West,27.419354838709676,0,Business Analyst
3884442707,1.3033685264703052,-0.01525605656700281,70000.0,Mid-Senior level,Full-time,MD,Northeast,10.0,0,Architectural Designer
3884442838,3.8466712945905916,0.36922213864192793,210000.0,Mid-Senior level,Full-time,NY,Northeast,11.475409836065573,0,Sr. Embedded Site Reliability Engineer (Samsung Ads)
3884443039,1.6056059308398707,-1.2144365198142009,82500.0,Associate,Full-time,FL,Southeast,12.0,0,Paralegal
3884443127,0.3324067793210157,1.7324667174016843,287500.0,Executive,Full-time,NY,Northeast,,0,"Executive Vice President, Brand Experience"
3884443211,1.4728303756749155,0.21605887544890898,88000.0,Mid-Senior level,Full-time,WI,Midwest,3.3333333333333335,0,"Application Scientist II, Technical Services"
3884443244,1.0428997797288755,0.6525067007679215,97500.0,Mid-Senior level,Full-time,CA,West,9.090909090909092,0,Complex Litigation Paralegal
3884443249,1.20188956877033,-3.8941818909938872,48880.0,Internship,Internship,CA,West,14.285714285714285,0,Civil Engineering Intern - Summer 2024
3884443438,1.4997041326844383,1.4493952542643027,138300.0,Mid-Senior level,Full-time,CA,West,8.333333333333332,0,Bench Store Manager - San Jose
3884443634,1.7966483601653453,-2.6561631781272603,145600.0,Entry level,Contract,MO,Midwest,5.263157894736842,0,Systems Engineer
3884443954,1.340597150233221,-3.018046290354602,46800.0,Entry level,Contract,OR,West,5.555555555555555,0,Video Game Test Engineer
3884444031,2.687359038514935,-1.0108525836806823,147996.0,Mid-Senior level,Contract,FL,Southeast,5.88235294117647,0,"Sr. Manager, Regulatory Affairs"
3884444037,4.060868384854031,-2.255849169187407,70000.0,Associate,Full-time,MN,Midwest,24.59016393442623,1,General Accountant
3884444080,3.4773818768195937,-0.37641069567895785,105000.0,Mid-Senior level,Full-time,TX,Southwest,17.647058823529413,0,Embedded Threat Analyst Team Leader
3884444096,0.9718331502894825,-0.10759258739563077,146640.0,Mid-Senior level,Contract,CA,West,,0,Sr. Robotics Engineer (Hybrid)
3884444137,-1.7921205044025588,-0.8515701162994603,40756.25,Entry level,Full-time,IN,Midwest,,0,International Distribution Specialist
3884444342,3.8195905506963004,0.3546568946745048,156000.0,Mid-Senior level,Full-time,VA,Southeast,18.181818181818183,0,Senior Legal Operations Specialist
3884444372,-1.4293444491565284,-0.2876637139753718,58240.0,Entry level,Full-time,CO,West,,0,Laborer II- Drill Operator
3884444390,1.1615990970857388,-0.7380832602103398,66800.0,Entry level,Full-time,CA,West,16.666666666666664,0,Assistant Store Manager
3884444606,0.1430109312504887,-2.9295353040989967,63336.0,Entry level,Contract,IL,Midwest,,0,Cable Technician Data center technician
3884444613,0.3423990131028185,1.2732645346860207,107500.0,Mid-Senior level,Full-time,OK,Southwest,,0,Instrumentation & Controls Engineer III
3884444638,7.311630328002697,-4.960481891431559,124800.0,Associate,Contract,WA,West,34.523809523809526,0,Java Backend developer 
3884444769,1.2041319582899341,0.3157152328443365,75218.0,Mid-Senior level,Full-time,NY,Northeast,2.857142857142857,0,Writer/Producer
3884445382,-0.14626449726788054,-0.8268580301337357,65000.0,Entry level,Full-time,CA,West,4.545454545454546,0,Life Science Research Professional 1
3884445414,4.809145029706644,-3.323590758283939,120640.0,Associate,Contract,MA,Northeast,21.818181818181817,0,Business Intelligence Engineer II 
3884445603,-0.025185046475718977,0.6350802058226955,76000.0,Mid-Senior level,Full-time,FL,Southeast,,0,Building Systems Supervisor
3884445825,-0.10765971407953036,-1.7879468450330296,36400.0,Entry level,Full-time,ND,Midwest,10.526315789473683,0,Community Associate
3884446196,0.2425657654122292,1.2598867288523665,107500.0,Mid-Senior level,Full-time,VA,Southeast,,0,Electrical Engineer III
3884447191,5.653008938632935,-2.736665063787704,145600.0,Associate,Contract,WA,West,17.105263157894736,0,Embedded Software Engineer 
3884447277,1.0882660449270476,-0.7193666184719096,65520.0,Entry level,Full-time,CA,West,14.285714285714285,0,Account Manager
3884447492,-2.307314629423848,-2.4593715953158153,35620.0,Entry level,Part-time,CA,West,,0,Direct Support Professional
3884447606,1.1199283504229232,-3.763472538204989,42500.0,Entry level,Contract,FL,Southeast,13.636363636363635,0,Staff Accountant
3884448085,0.6293300929146229,1.2096635374946032,117500.0,Mid-Senior level,Full-time,OK,Southwest,,0,Mechanical Engineer III
3884448112,-0.2719797040312249,1.0036672222230674,100000.0,Mid-Senior level,Full-time,FL,Southeast,,0,Account Executive
3884449103,1.463908492192001,1.6232396412429322,225000.0,Director,Full-time,CA,West,5.263157894736842,0,Controller
3884450103,0.39287143266540625,-1.6021728940592634,53040.0,Mid-Senior level,Contract,MI,Midwest,,0,Production Supervisor
3884450108,4.857707261813956,-3.324658455691107,120640.0,Associate,Contract,WA,West,21.875,0,Business Intelligence Engineer II 
3884497756,-0.41611253152488625,0.9784609508223767,89710.4,Mid-Senior level,Full-time,VA,Southeast,,0,"Registered Nurse (RN) – Acute Orthopedics, 6 East – Weekend Program"
3884497757,-1.9235837237312654,-0.7559626492715997,37606.399999999994,Entry level,Full-time,VA,Southeast,,0,"Health Unit Coordinator (HUC) - Acute Care, Pediatrics"
3884497780,0.7637182754080394,-0.9188895694852315,87006.4,Mid-Senior level,Contract,UT,West,,0,Revenue Operations Specialist
3884497788,-1.3147980913633734,-0.36745798134952956,58250.4,Entry level,Full-time,NJ,Northeast,,0,Jr. Property Tax Accountant
3884497791,-1.5634170132303162,-0.5443539669233034,40560.0,Entry level,Full-time,CA,West,,0,Receptionist
3884497792,-0.040120627420857695,1.8627098574606775,127500.0,Director,Full-time,WA,West,,0,Controller
3884497893,1.192051345862176,1.359093665757712,145600.0,Mid-Senior level,Full-time,CA,West,,1,Contract Litigation Attorneys
3884498692,-0.8363739814666357,-0.677705853666299,79872.0,Entry level,Full-time,VA,Southeast,,0,"IT Analyst Principle Trainer, Revenue Cycle (EMR) Training"
3884498694,-0.007516876292133058,0.8409308413753634,96616.0,Mid-Senior level,Full-time,VA,Southeast,,0,Registered Nurse (RN) - Thoracic Cardiovascular Surgical Acute & Intermediate Unit - Weekend Program
3884498743,-0.09260285334935499,1.9501719009448617,100000.0,Mid-Senior level,Full-time,CA,West,,0,Accountant / Accounting Manager
3884499533,3.6552841629774275,-0.8193302960955022,218400.0,Mid-Senior level,Contract,CA,West,12.121212121212121,0,Partner Marketing Learning Manager
3884499585,-1.3815533026892015,-0.6475240681869595,40000.0,Entry level,Full-time,CA,West,,0,Inside Sales Representative
3884499916,-0.9013242161509865,-2.5002625995126646,53040.0,Entry level,Contract,TX,Southwest,,0,Welder
3884499917,-1.3586826374329644,-2.9118087299293816,31200.0,Entry level,Contract,OH,Midwest,,0,Production Worker
3884499921,-1.3758912642091963,-2.791279251427746,35360.0,Entry level,Contract,OH,Midwest,,0,1st shift Injection / CNC Operator
3884499926,-1.1861653272739658,-2.832334805825863,37544.0,Entry level,Contract,OH,Midwest,,0,2nd shift Injection Operator
3884800557,-0.7494268514684785,0.27705020249683965,96937.0,Entry level,Full-time,CA,West,,0,Engineer II
3884800883,-0.8988531019486155,-2.7187842443608203,41600.0,Entry level,Contract,TX,Southwest,,0,IT Help Desk Associate
3884800884,0.2750840864373192,-1.7409054430738973,35360.0,Mid-Senior level,Contract,TX,Southwest,,0,Customer Service Representative
3884800886,-1.0610958366136318,-2.683714114587173,39520.0,Entry level,Contract,TX,Southwest,,0,Bilingual Temporary Case Aide
3884800887,-1.3601511661234362,-2.7732062993421835,36400.0,Entry level,Contract,NE,Midwest,,0,Grounds Maintenance Technician
3884800894,-1.373484132569554,-3.0597622730148943,23400.0,Entry level,Contract,KY,Southeast,,0,Production Associate
3884801313,-1.0992745331464298,-0.2564569906602785,72500.0,Entry level,Full-time,CA,West,,0,AR Specialist
3884801356,0.791032854808551,-1.5210228013049105,70720.0,Associate,Contract,CA,West,,0,Creative Project Manager
3884801360,3.1773190486294567,2.0818708471728806,225000.0,Director,Full-time,PA,Northeast,5.333333333333334,0,Director of Operations
3884801458,4.317897133294057,-0.5167856132063153,197600.0,Mid-Senior level,Contract,CA,West,21.428571428571427,0,Senior Cloud Engineer(Golang)
3884802216,-1.6258816454512859,-0.6730388219482633,48713.600000000006,Entry level,Full-time,VA,Southeast,,0,Certified Medical Assistant (CMA) -Pelvic Medicine
3884802251,0.738514412184602,3.366103845421898,244022.5,Director,Full-time,NJ,Northeast,,0,"Director, Enterprise Compliance"
3884802338,-1.7427386668160127,-0.38860542667531417,43680.0,Entry level,Full-time,WA,West,,0,Records Specialist
